rental_type,complex_name,district,address,address_norm,house_type,building_form,completion_year,unit_type,area_exclusive_m2,room_count,household_count,unit_count,elevator,parking_count,heating_type,eligibility_summary,supply_class,income_bracket,household_size,protection_type,unit_no,priority_rank,deposit_krw,rent_krw,lat,lon,geocode_precision,geocode_shift_m,pnu,anchor_lat,anchor_lon,anchor_dist_m,anchor_score,hospital_dist_m,hospital_score,library_dist_m,library_score,mart_dist_m,mart_score,park_dist_m,park_score,sports_dist_m,sports_score,subway_dist_m,subway_score,daycare_dist_m,daycare_score,kindergarten_dist_m,kindergarten_score,elementary_dist_m,elementary_score,middle_school_dist_m,middle_school_score,high_school_dist_m,high_school_score,cafe_cnt_750m,cafe_score,convenience_cnt_750m,convenience_score,gym_cnt_750m,gym_score,laundry_cnt_750m,laundry_score,vet_cnt_750m,vet_score,study_cafe_cnt_750m,study_cafe_score,restaurant_cnt_750m,restaurant_score,bakery_cnt_750m,bakery_score,hair_salon_cnt_750m,hair_salon_score,pharmacy_cnt_750m,pharmacy_score,store_total_750m,noise_store_750m,noise_ratio,bustle_pct,noise_pct,vibe_t,vibe_score
매입임대,광안지음,수영구,"부산광역시 수영구 수영로 542(광안동,광안지음 주상복합)",부산광역시 수영구 수영로 542,오피스텔,,2019,,56.75,2,52,1,설치,50,,무주택 일반,,,,,1503,,45534000,323000,35.1540227,129.1124766,Google 건물번지,1839,2.65001E+18,,,,,594,1,1203,1,1117,0.8043,613,1,609,1,563,1,262,1,226,1,671,1,679,1,1398,0.6544,77,0.8718,25,0.6026,5,0.3205,14,0.359,0,0,5,0.6538,279,0.5385,22,0.7564,69,0.359,0,0.359,1296,125,0.0965,0.5641,0.4872,,
매입임대,광안지음,수영구,"부산광역시 수영구 수영로 542(광안동,광안지음 주상복합)",부산광역시 수영구 수영로 542,오피스텔,,2019,,63.96,2,52,1,설치,50,,무주택 일반,,,,,1504,,45534000,323000,35.1540227,129.1124766,Google 건물번지,1839,2.65001E+18,,,,,594,1,1203,1,1117,0.8043,613,1,609,1,563,1,262,1,226,1,671,1,679,1,1398,0.6544,77,0.8718,25,0.6026,5,0.3205,14,0.359,0,0,5,0.6538,279,0.5385,22,0.7564,69,0.359,0,0.359,1296,125,0.0965,0.5641,0.4872,,
매입임대,제이엠하우스,수영구,"부산광역시 수영구 감포로 13-5(광안동,제이엠하우스)",부산광역시 수영구 감포로 13-5,다세대주택,,2017,,84.27,2,33,1,설치,17,,무주택 일반,,,,,601,,1880000,185000,35.1596299,129.1202405,Google 건물번지,390,2.65001E+18,,,,,847,1,1794,1,839,0.9525,730,1,1781,0.5251,871,0.9355,247,1,537,1,512,1,399,1,2098,0.4405,92,0.9744,37,0.8846,11,0.6538,23,0.9103,0,0,5,0.6538,422,0.7692,21,0.6795,81,0.5256,0,0.359,1614,190,0.1177,0.8205,0.6667,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,29.79,2,31,1,설치,16,,무주택 일반,,,,,601,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,22.43,2,31,1,설치,16,,무주택 일반,,,,,301,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,24.78,2,31,1,설치,16,,무주택 일반,,,,,205,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,27.78,2,31,1,설치,16,,무주택 일반,,,,,305,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,22.43,2,31,1,설치,16,,무주택 일반,,,,,401,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,29.79,2,31,1,설치,16,,무주택 일반,,,,,501,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,24.78,2,31,1,설치,16,,무주택 일반,,,,,505,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,29.8,2,31,1,설치,16,,무주택 일반,,,,,602,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,21.68,1,26,1,설치,13,,무주택 일반,,,,,505,,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,21.28,1,26,1,설치,13,,무주택 일반,,,,,503,,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,15.51,1,26,1,설치,13,,무주택 일반,,,,,501,2,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,23.03,1,26,1,설치,13,,무주택 일반,,,,,406,,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,21.28,1,26,1,설치,13,,무주택 일반,,,,,403,,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,15.51,1,26,1,설치,13,,무주택 일반,,,,,401,2,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,15.51,1,26,1,설치,13,,무주택 일반,,,,,301,2,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,15.51,1,26,1,설치,13,,무주택 일반,,,,,207,2,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,15.39,1,26,1,설치,13,,무주택 일반,,,,,202,1,16157000,73000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,15.51,1,26,1,설치,13,,무주택 일반,,,,,201,2,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,28.26,1,26,1,설치,13,,무주택 일반,,,,,405,,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,15.51,1,26,1,설치,13,,무주택 일반,,,,,307,,,,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,15.29,1,26,1,설치,13,,무주택 일반,,,,,306,2,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,19.09,1,26,1,설치,13,,무주택 일반,,,,,304,2,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,센텀뷰,수영구,"부산광역시 수영구 망미번영로91번길 14(망미동,센텀뷰)",부산광역시 수영구 망미번영로91번길 14,다세대주택,,2018,,20.7,1,26,1,설치,13,,무주택 일반,,,,,303,,12398000,98000,35.1756383,129.1107021,Google 건물번지,16,2.65001E+18,,,,,1339,1,752,1,683,1,590,1,1537,0.5901,339,1,494,0.8731,139,1,469,1,867,0.9376,1159,0.7819,37,0.5,19,0.4744,6,0.3846,16,0.5641,0,0,1,0.1795,229,0.4872,14,0.4487,96,0.641,0,0.359,1003,96,0.0957,0.5128,0.4615,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,1013,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,1014,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,1015,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1217,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1216,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1215,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1214,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1213,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1117,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1116,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1115,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1114,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1113,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,2,280,1,설치,184,,무주택 일반,,,,,1017,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,명성하이빌,수영구,"부산광역시 수영구 광일로 13-7(광안동,명성하이빌)",부산광역시 수영구 광일로 13-7,다세대주택,,2016,,24.78,2,31,1,설치,16,,무주택 일반,,,,,405,,2115000,149000,35.1618215,129.1125767,Google 건물번지,548,2.65001E+18,,,,,159,1,940,1,121,1,529,1,1405,0.6507,564,1,228,1,571,1,567,1,714,1,1224,0.7472,72,0.8205,37,0.8846,16,0.9103,22,0.859,0,0,7,0.9487,383,0.641,19,0.5897,101,0.7436,1,0.859,1489,172,0.1155,0.6667,0.6154,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,513,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,514,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,515,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
매입임대,수영역 디온플레이스 어반,수영구,부산광역시 수영구 수영로 712(광안동),부산광역시 수영구 수영로 712,오피스텔,,2021,,20.37,1,280,1,설치,184,,무주택 일반,,,,,516,2,5071000,240000,35.1678407,129.1174069,Google 건물번지,2429,2.65001E+18,,,,,384,1,1673,1,979,0.8779,565,1,1242,0.7376,460,1,186,1,404,1,657,1,1301,0.7061,1562,0.5835,69,0.7179,29,0.6923,13,0.7692,19,0.7051,0,0,6,0.7949,482,0.9231,23,0.7949,120,0.9487,1,0.859,1724,227,0.1317,0.8462,0.7949,,
